01-JAN-11,773,2132761,6,1,69.99
01-JAN-11,773,2175421,1,1,39.99
01-JAN-11,773,2175421,0,0,0
01-JAN-11,773,2213818,3,1,49.99
01-JAN-11,773,2592795,12,0,0
01-JAN-11,775,9020,1,0,0
01-JAN-11,775,13538,5,1,23.41
01-JAN-11,775,23803,17,2,283.04
01-JAN-11,775,44769,83,5,723.97
01-JAN-11,775,208164,7,0,0
01-JAN-11,775,216593,7,1,17.21
01-JAN-11,775,261375,17,3,458.68
01-JAN-11,775,345168,12,0,0
01-JAN-11,775,425296,18,3,352.7
01-JAN-11,775,642007,6,1,90.96
01-JAN-11,775,999114,157,7,500.94
01-JAN-11,775,1083817,3,0,0
01-JAN-11,775,1335390,31,0,0
01-JAN-11,775,1356638,92,18,2376.95
01-JAN-11,775,1386540,8,1,139.5
01-JAN-11,775,1552872,4,0,0
01-JAN-11,775,1560091,2,0,0
01-JAN-11,775,1624018,1,0,0
01-JAN-11,775,1747778,4,0,0
01-JAN-11,775,1781412,8,0,0
01-JAN-11,775,1872550,20,8,1303.08
01-JAN-11,775,1972460,7,1,37.27
01-JAN-11,775,1973824,14,1,33.92
01-JAN-11,775,2003677,1,0,0
01-JAN-11,775,2013676,1,0,0
01-JAN-11,775,2050819,2,1,52.46
01-JAN-11,775,2071658,26,1,39.95
01-JAN-11,775,2116208,2,0,0
01-JAN-11,775,2132761,1,0,0
01-JAN-11,775,2213818,2,1,101.8
01-JAN-11,775,2388930,14,0,0
01-JAN-11,775,2454844,3,0,0
01-JAN-11,781,345168,1,0,0
01-JAN-11,781,1126012,13,0,0
01-JAN-11,781,1335390,16,0,0
01-JAN-11,781,1552872,34,0,0
01-JAN-11,781,1747778,5,0,0
01-JAN-11,781,2003677,1,0,0
01-JAN-11,781,2132761,3,0,0
01-JAN-11,788,9020,0,0,0
01-JAN-11,788,9020,185,17,1192.85
01-JAN-11,788,13538,867,116,9302.05
01-JAN-11,788,23803,2155,388,33378.67
01-JAN-11,788,44769,0,0,0
01-JAN-11,788,44769,7408,213,19045.55
01-JAN-11,788,44769,303,6,327.83
01-JAN-11,788,201287,149,24,1435.51
01-JAN-11,788,261375,93,11,1575.88
01-JAN-11,788,274274,96,17,930.29
01-JAN-11,788,274274,1,0,0
01-JAN-11,788,425296,1643,186,14712.04
01-JAN-11,788,465664,37,9,743.82
01-JAN-11,788,642007,868,47,4768
01-JAN-11,788,671093,0,0,0
01-JAN-11,788,671093,224,24,1598.3
01-JAN-11,788,999114,8016,418,32009.67
01-JAN-11,788,999114,305,6,691.72
01-JAN-11,788,1083817,159,15,1267.21
01-JAN-11,788,1095781,27,5,718.65
01-JAN-11,788,1126012,225,6,596.72
01-JAN-11,788,1190539,955,44,3821.15
01-JAN-11,788,1257335,0,0,0
01-JAN-11,788,1257335,35,4,187.24
01-JAN-11,788,1307517,83,5,693.29
01-JAN-11,788,1335390,144,7,1565.57
01-JAN-11,788,1356638,664,96,10127.44
01-JAN-11,788,1357475,49,3,703.93
01-JAN-11,788,1411963,44,10,1987.46
01-JAN-11,788,1552872,645,13,825.54
01-JAN-11,788,1561360,1,0,0
01-JAN-11,788,1613972,78,11,1601.78
01-JAN-11,788,1624018,631,82,6370.94
01-JAN-11,788,1723106,2,1,84.95
01-JAN-11,788,1781412,0,10,627.7
01-JAN-11,788,1829931,289,79,7351.63
01-JAN-11,788,1972460,633,22,1440.01
01-JAN-11,788,2050819,97,23,1336.72
01-JAN-11,788,2050819,0,0,0
01-JAN-11,788,2071658,96,4,462.36
01-JAN-11,788,2132761,93,13,744.79
01-JAN-11,802,1481861,0,0,0
01-JAN-11,802,1481861,0,0,0
01-JAN-11,802,1481861,0,0,0
01-JAN-11,815,9020,1,0,0
01-JAN-11,815,9020,0,0,0
01-JAN-11,815,13538,8,0,0
01-JAN-11,815,23803,5,0,0
01-JAN-11,815,44769,42,0,0
01-JAN-11,815,125764,0,0,0
01-JAN-11,815,216593,10,1,379.99
01-JAN-11,815,216593,0,0,0
01-JAN-11,815,261375,8,1,139.98
01-JAN-11,815,274274,4,0,0
01-JAN-11,815,425296,44,2,245.97
01-JAN-11,815,642007,15,0,0
01-JAN-11,815,671093,12,2,189.98
01-JAN-11,815,671093,0,0,0
01-JAN-11,815,999114,88,2,119.97
01-JAN-11,815,1083817,2,0,0
01-JAN-11,815,1095781,1,0,0
01-JAN-11,815,1126012,72,0,0
01-JAN-11,815,1190539,5,0,0
01-JAN-11,815,1256037,0,0,0
01-JAN-11,815,1257335,1,0,0
01-JAN-11,815,1257335,0,0,0
01-JAN-11,815,1301045,7,0,0
01-JAN-11,815,1335390,21,0,0
01-JAN-11,815,1356638,13,3,429.95
01-JAN-11,815,1386540,0,0,0
01-JAN-11,815,1411963,6,0,0
01-JAN-11,815,1552872,16,0,0
01-JAN-11,815,1560091,6,0,0
01-JAN-11,815,1624018,45,0,0
01-JAN-11,815,1635394,7,0,0
01-JAN-11,815,1747778,2,0,0
01-JAN-11,815,1781412,9,0,0
01-JAN-11,815,1828686,1,0,0
01-JAN-11,815,1872550,5,2,149.97
01-JAN-11,815,1972460,9,0,0
01-JAN-11,815,1973824,1,0,0
01-JAN-11,815,1993443,57,0,0
01-JAN-11,815,2013676,1,0,0
01-JAN-11,815,2050819,0,0,0
01-JAN-11,815,2116208,18,0,0
01-JAN-11,815,2132761,4,0,0
01-JAN-11,815,2213818,1,0,0
01-JAN-11,815,2388930,1,0,0
01-JAN-11,815,2454844,24,0,0
01-JAN-11,828,1386540,0,0,0
01-JAN-11,828,1613972,2,0,0
01-JAN-11,828,1747778,3,0,0
01-JAN-11,836,23803,3,0,0
01-JAN-11,836,44769,10,0,0
01-JAN-11,836,261375,5,1,108.97
01-JAN-11,836,425296,7,1,27.96
01-JAN-11,836,671093,0,0,0
01-JAN-11,836,999114,8,1,18.65
01-JAN-11,836,1190539,1,0,0
01-JAN-11,836,1335390,16,2,132.14
01-JAN-11,836,1356638,13,4,105.16
01-JAN-11,836,1747778,2,0,0
01-JAN-11,836,2255801,6,3,256.28
01-JAN-11,926,9020,47,0,0
01-JAN-11,926,23803,176,47,9343.82
01-JAN-11,926,44769,0,0,0
01-JAN-11,926,44769,0,0,0
01-JAN-11,926,44769,1317,13,333.88
01-JAN-11,926,44769,0,1,37.95
01-JAN-11,926,44769,0,2,19.98
01-JAN-11,926,44769,0,3,84.68
01-JAN-11,926,44769,0,2,189.95
01-JAN-11,926,44769,0,1,24.99
01-JAN-11,926,44769,0,6,230.72
01-JAN-11,926,44769,0,6,268.19
01-JAN-11,926,102935,1822,13,322.14
01-JAN-11,926,102935,0,2,15.98
01-JAN-11,926,102935,0,1,7.95
01-JAN-11,926,102935,0,3,590.7
01-JAN-11,926,102935,0,2,162.66
01-JAN-11,926,102935,0,3,213.29
01-JAN-11,926,125764,1618,21,1880.11
01-JAN-11,926,125764,0,1,69.99
01-JAN-11,926,125764,0,2,35.98
01-JAN-11,926,125764,0,3,111.95
01-JAN-11,926,125764,0,4,252.66
01-JAN-11,926,125764,0,3,977.86
01-JAN-11,926,125764,0,4,69.73
01-JAN-11,926,125764,0,12,717.75
01-JAN-11,926,201287,3,0,0
01-JAN-11,926,216593,466,4,897.96
01-JAN-11,926,241849,0,0,0
01-JAN-11,926,241849,85,0,0
01-JAN-11,926,261375,35,0,0
01-JAN-11,926,274274,46,7,716.82
01-JAN-11,926,274274,0,3,0
01-JAN-11,926,274274,0,2,47.98
01-JAN-11,926,274274,0,1,419.96
01-JAN-11,926,274274,0,3,299.95
01-JAN-11,926,274274,0,2,93.57
01-JAN-11,926,274274,0,2,58.71
01-JAN-11,926,274274,0,2,222.86
01-JAN-11,926,344591,528,3,1999.95
01-JAN-11,926,345168,109,1,9.95
01-JAN-11,926,345168,0,1,13.48
01-JAN-11,926,425296,278,17,1718.56
01-JAN-11,926,465664,3,0,0
01-JAN-11,926,642007,5109,22,395.31
01-JAN-11,926,642007,0,2,62.98
01-JAN-11,926,642007,0,2,214.97
01-JAN-11,926,642007,0,2,145.94
01-JAN-11,926,642007,0,3,527.94
01-JAN-11,926,642007,0,1,259.99
01-JAN-11,926,642007,0,3,67.11
01-JAN-11,926,642007,0,6,605.18
01-JAN-11,926,671093,0,0,0
01-JAN-11,926,671093,0,0,0
01-JAN-11,926,671093,101,12,1250.81
01-JAN-11,926,999114,1353,0,0
01-JAN-11,926,999114,74,8,525.12
01-JAN-11,926,999114,0,1,0
01-JAN-11,926,999114,0,2,159.98
01-JAN-11,926,999114,0,7,444.91
01-JAN-11,926,999114,0,5,294.52
01-JAN-11,926,999114,0,8,414.46
01-JAN-11,926,1083817,27,0,0
01-JAN-11,926,1095781,13,2,233.01
01-JAN-11,926,1126012,289,4,184.93
01-JAN-11,926,1126012,0,1,539.96
01-JAN-11,926,1126012,0,1,659.98
01-JAN-11,926,1126012,0,2,189.98
01-JAN-11,926,1190539,82,2,20
01-JAN-11,926,1190539,0,2,156.04
01-JAN-11,926,1256037,108,0,0
01-JAN-11,926,1257335,0,0,0
01-JAN-11,926,1257335,16,3,99.89
01-JAN-11,926,1257335,0,1,4.99
01-JAN-11,926,1257335,0,1,20.48
01-JAN-11,926,1257335,0,1,49.99
01-JAN-11,926,1304562,12237,60,5040.18
01-JAN-11,926,1307517,79,1,74.45158
01-JAN-11,926,1307517,0,1,70.4267
01-JAN-11,926,1309821,0,0,0
01-JAN-11,926,1335390,89,1,30
01-JAN-11,926,1335390,0,1,199.98
01-JAN-11,926,1335390,0,2,60.6
01-JAN-11,926,1335390,0,1,119.98
01-JAN-11,926,1356638,188,7,348.15
01-JAN-11,926,1356638,0,2,355.94
01-JAN-11,926,1356638,0,1,8.99
01-JAN-11,926,1356638,0,2,101.94
01-JAN-11,926,1356638,0,2,72.46
01-JAN-11,926,1356638,0,9,391.12
01-JAN-11,926,1356638,0,7,1330.84
01-JAN-11,926,1357475,15,0,0
01-JAN-11,926,1386540,0,0,0
01-JAN-11,926,1386540,0,0,0
01-JAN-11,926,1386540,0,0,0
01-JAN-11,926,1386540,0,0,0
01-JAN-11,926,1386540,32,0,0
01-JAN-11,926,1404384,0,0,0
01-JAN-11,926,1404384,0,0,0
01-JAN-11,926,1404384,37,3,40
01-JAN-11,926,1404384,0,1,12.99
01-JAN-11,926,1404384,0,2,169.95
01-JAN-11,926,1404384,0,3,162.13
01-JAN-11,926,1404384,0,2,162.28
01-JAN-11,926,1411963,51,21,4673.95
01-JAN-11,926,1481861,18,0,0
01-JAN-11,926,1552872,2,0,0
01-JAN-11,926,1560091,38,4,582.88
01-JAN-11,926,1560091,0,1,213.12
01-JAN-11,926,1560091,0,1,49.98
01-JAN-11,926,1561360,2,0,0
01-JAN-11,926,1613972,0,0,0
01-JAN-11,926,1613972,4,0,0
01-JAN-11,926,1624018,271,27,3262.26
01-JAN-11,926,1683340,108,15,737.68
01-JAN-11,926,1683340,0,1,419.98
01-JAN-11,926,1683340,0,4,893.68
01-JAN-11,926,1683340,0,2,2839.86
01-JAN-11,926,1683340,0,7,490.25
01-JAN-11,926,1683340,0,5,1070.24
01-JAN-11,926,1747778,134,7,571.2
01-JAN-11,926,1747778,0,2,99.96
01-JAN-11,926,1747778,0,1,47.98
01-JAN-11,926,1747778,0,3,424.48
01-JAN-11,926,1747778,0,2,719.92
01-JAN-11,926,1781412,238,2,40
01-JAN-11,926,1781412,0,2,479.97
01-JAN-11,926,1828686,44,1,294.99
01-JAN-11,926,1829931,57,16,1649.22
01-JAN-11,926,1851970,139,0,0
01-JAN-11,926,1872550,634,54,2427.46
01-JAN-11,926,1872550,0,2,0
01-JAN-11,926,1872550,0,7,755.75
01-JAN-11,926,1872550,0,7,445.53
01-JAN-11,926,1872550,0,2,117.94
01-JAN-11,926,1872550,0,14,1377.71
01-JAN-11,926,1872550,0,3,220.97
01-JAN-11,926,1872550,0,23,1903.07
01-JAN-11,926,1872550,0,28,2693.95
01-JAN-11,926,1972460,133,8,523.52
01-JAN-11,926,1972460,0,2,1117.75
01-JAN-11,926,1972460,0,4,651.88
01-JAN-11,926,1972460,0,5,447.31
01-JAN-11,926,1972460,0,4,206.44
01-JAN-11,926,1973824,9,0,0
01-JAN-11,926,2050819,0,0,0
01-JAN-11,926,2050819,6,1,10
01-JAN-11,926,2050819,0,1,80.03
01-JAN-11,926,2050819,0,1,4.79
01-JAN-11,926,2071658,28,0,0
01-JAN-11,926,2132761,19,9,677.99
01-JAN-11,926,2132761,0,2,119.98
01-JAN-11,926,2132761,0,1,211.94
01-JAN-11,926,2132761,0,6,715.67
01-JAN-11,926,2132761,0,4,219.37
01-JAN-11,926,2175421,0,0,0
01-JAN-11,926,2175421,4,0,0
01-JAN-11,926,2255801,160,17,886.78
01-JAN-11,926,2255801,0,3,639.95
01-JAN-11,926,2255801,0,1,39.99
01-JAN-11,926,2255801,0,1,130.06
01-JAN-11,926,2255801,0,4,588.87
01-JAN-11,926,2255801,0,8,430.88
01-JAN-11,926,2255801,0,10,1198.29
01-JAN-11,926,2256185,1,0,0
01-JAN-11,926,2388930,20,0,0
01-JAN-11,926,2412668,4,0,0
01-JAN-11,926,2454844,11,0,0
01-JAN-11,939,9020,1,0,0
01-JAN-11,939,44769,138,0,0
01-JAN-11,939,345168,3,0,0
01-JAN-11,939,425296,2,0,0
01-JAN-11,939,999114,58,0,0
01-JAN-11,939,1335390,6,0,0
01-JAN-11,939,1357475,1,0,0
01-JAN-11,939,1624018,44,0,0
01-JAN-11,939,1747778,1,0,0
01-JAN-11,982,9020,14,3,460.38
01-JAN-11,982,13538,14,4,376.43
01-JAN-11,982,23803,15,3,248.31
01-JAN-11,982,44769,71,2,192.8
01-JAN-11,982,102935,37,0,0
01-JAN-11,982,125764,15,1,33.76
01-JAN-11,982,216593,20,1,28.8
01-JAN-11,982,216593,1,0,0
01-JAN-11,982,261375,50,10,732.29
01-JAN-11,982,261375,1,0,0
01-JAN-11,982,274274,2,0,0
01-JAN-11,982,425296,57,5,293.46
01-JAN-11,982,465664,2,0,0
01-JAN-11,982,642007,38,1,33.98
01-JAN-11,982,671093,14,0,0
01-JAN-11,982,999114,167,4,423.64
01-JAN-11,982,1083817,4,0,0
01-JAN-11,982,1126012,41,0,0
01-JAN-11,982,1190539,1,0,0
01-JAN-11,982,1256037,0,0,0
01-JAN-11,982,1257335,3,2,220.1
01-JAN-11,982,1335390,5,0,0
01-JAN-11,982,1356638,41,15,1239.88
01-JAN-11,982,1386540,0,0,0
01-JAN-11,982,1386540,0,0,0
01-JAN-11,982,1386540,3,0,0
01-JAN-11,982,1404384,0,0,0
01-JAN-11,982,1404384,4,0,0
01-JAN-11,982,1411963,4,0,0
01-JAN-11,982,1552872,82,1,19.98
01-JAN-11,982,1560091,6,2,64.64
01-JAN-11,982,1561360,2,0,0
01-JAN-11,982,1624018,38,0,0
01-JAN-11,982,1723106,5,1,89.95
01-JAN-11,982,1747778,4,0,0
01-JAN-11,982,1781412,1,0,0
01-JAN-11,982,1828686,0,0,0
01-JAN-11,982,1828686,1,0,0
01-JAN-11,982,1829931,12,1,75.5
01-JAN-11,982,1872550,10,1,69.9
01-JAN-11,982,1972460,16,1,21.95
01-JAN-11,982,1973824,10,1,499.87
01-JAN-11,982,1993443,19,0,0
01-JAN-11,982,2050819,7,0,0
01-JAN-11,982,2132761,4,1,97.8
01-JAN-11,982,2454844,57,0,0
01-JAN-11,1013,23803,11,0,0
01-JAN-11,1013,102935,2,0,0
01-JAN-11,1013,261375,6,0,0
01-JAN-11,1013,999114,15,0,0
01-JAN-11,1013,1190539,1,0,0
01-JAN-11,1013,1335390,4,0,0
01-JAN-11,1013,1356638,27,1,298
01-JAN-11,1013,1386540,0,0,0
01-JAN-11,1013,1552872,3,0,0
01-JAN-11,1013,1683340,2,0,0
01-JAN-11,1013,1747778,2,0,0
01-JAN-11,1013,1828686,5,0,0
01-JAN-11,1013,1872550,2,1,119
01-JAN-11,1013,2003677,1,0,0
01-JAN-11,1013,2071658,2,1,60
01-JAN-11,1013,2116208,6,0,0
01-JAN-11,1023,44769,948,0,0
01-JAN-11,1023,44769,0,1,0
01-JAN-11,1023,201287,3,0,0
01-JAN-11,1023,201287,0,1,0
01-JAN-11,1023,999114,263,1,0
01-JAN-11,1023,1190539,7,0,0
01-JAN-11,1023,1386540,0,0,0
01-JAN-11,1023,1747778,1,0,0
01-JAN-11,1023,1828686,0,0,0
